Date,Open,High,Low,Close,Volume
2024-11-24 09:27:49.227647,86.6632422984089,89.08094383246167,86.68512741743292,87.50777302447894,2588878
2024-11-25 09:27:49.227648,92.16111900882915,92.5346176343115,88.26039644961733,91.21232939349682,4238306
2024-11-26 09:27:49.227649,92.15775643298015,92.38762412664693,89.95733292507582,91.18533494402095,3786267
2024-11-27 09:27:49.227649,89.46623651414865,90.7488340800338,86.38761547507175,89.06991308610915,1564678
2024-11-28 09:27:49.227650,90.78719564300377,91.18072364810767,90.02513909264228,90.71500291031553,4431583
2024-11-29 09:27:49.227651,87.89237084294614,88.8191000018593,87.63400149829823,88.27331561037349,2140234
2024-11-30 09:27:49.227652,89.3186328397969,91.27639966342355,88.59764055172947,88.691042800383,3155145
2024-12-01 09:27:49.227652,85.14116489773122,87.61004893902435,82.8167020764958,84.77170255262345,1205768
2024-12-02 09:27:49.227653,81.44056433351638,83.23525840366585,81.0097514236553,82.11533045482659,2206861
2024-12-03 09:27:49.227654,83.33090729555252,83.3212869459955,79.91597817704593,82.50905292656483,1771148
2024-12-04 09:27:49.227654,84.63106057240199,85.9179847162727,82.56635636648099,83.98598608655566,4119612
2024-12-05 09:27:49.227656,85.22832247551945,85.55492516222988,81.42414236519143,84.3287226489356,4596728
2024-12-06 09:27:49.227656,84.54886510093583,84.17358515114014,83.54084953704975,84.09742608415911,3891005
2024-12-07 09:27:49.227657,83.7220490848521,83.9636764850791,80.8893491891137,83.49521869298053,1742296
2024-12-08 09:27:49.227658,80.37466078482692,82.68609139878787,78.20838415387045,80.53817471224568,3065153
2024-12-09 09:27:49.227659,79.96394326216428,81.0752581211867,76.7857207615241,79.09848629545625,1542015
2024-12-10 09:27:49.227659,78.9093365325375,78.25849673104713,75.64285906918602,78.17720875353668,3996002
2024-12-11 09:27:49.227660,79.38189054618688,80.95736969177335,78.00838123314551,80.2914532059745,2577222
2024-12-12 09:27:49.227661,80.03142373410593,81.67191417487564,79.10002882021718,80.97868978511143,4472980
2024-12-13 09:27:49.227661,77.20553620814206,79.46828770518215,77.0588748413388,77.45260947438597,1257681
2024-12-14 09:27:49.227662,78.72188407473922,78.15990902643864,78.0031988747018,78.10077741317555,1094018
2024-12-15 09:27:49.227663,78.3051651109728,77.64293859829664,74.56806930889584,77.33061285234291,2435177
2024-12-16 09:27:49.227663,75.27760263393805,78.37651710785056,74.12681790816877,75.976768851731,2998197
2024-12-17 09:27:49.227664,77.388382860117,77.73575541557574,74.8105095564842,77.20012142941273,3054780
2024-12-18 09:27:49.227665,79.02390218766668,81.22035879796026,77.81755341986698,79.26212047440464,4439782
2024-12-19 09:27:49.227666,82.06450950826624,81.83922905577721,80.77275614574985,81.12468071263703,4796904
2024-12-20 09:27:49.227666,80.13048351246317,79.7445698444698,79.07068828958411,79.44624566619176,1229104
2024-12-21 09:27:49.227667,79.5044783239116,79.55733748748769,76.7711250528024,78.82782091448932,1842186
2024-12-22 09:27:49.227668,79.4277340968864,81.65714857286342,78.19943009259806,79.49034777729645,1193510
2024-12-23 09:27:49.227668,81.2710770362165,84.00852743586003,80.83986385144016,81.44143803154117,2158423
2024-12-24 09:27:49.227669,80.029903699712,82.97374914955155,79.00830591562627,80.48308955585058,2995451
2024-12-25 09:27:49.227670,79.22452259582481,81.30332219137831,79.91914479129754,80.11177160252295,2493293
2024-12-26 09:27:49.227670,78.628546407021,79.90335706422285,76.15318744876771,77.8991016545109,3551314
2024-12-27 09:27:49.227671,76.13249042460971,76.12164129259702,74.69970819304426,75.50668840634955,3922051
2024-12-28 09:27:49.227672,78.13117539771021,78.01118324192099,74.73906274922639,77.13174005113795,4032281
2024-12-29 09:27:49.227673,80.83749378242742,82.53322756384296,78.91313423150888,79.8442201082796,2344613
2024-12-30 09:27:49.227673,79.81106327632419,79.73920563565115,78.33453941787353,79.70019986511893,2124905
2024-12-31 09:27:49.227674,82.245240491264,81.96379125346638,81.67240404117868,81.70726566090298,2079583
2025-01-01 09:27:49.227676,83.3200691707631,83.05419647643633,82.21319704761457,82.43053771099825,4105958
2025-01-02 09:27:49.227677,81.83959298314282,81.21989481340945,79.96281753256794,81.140298201788,1694892
2025-01-03 09:27:49.227677,81.35778561629122,82.40739571807421,80.42327290865346,81.86308941280483,2364973
2025-01-04 09:27:49.227678,84.84025081635696,86.68828722864583,83.13910090137885,84.93916254573676,2060899
2025-01-05 09:27:49.227679,84.12582929781985,86.13178411929437,83.99252273138896,84.86751046751687,3994919
2025-01-06 09:27:49.227679,88.90489983366233,90.67481291237581,85.91185212076526,87.99679777914488,4258084
2025-01-07 09:27:49.227680,82.96965683986716,85.20963825618071,80.17694037939778,82.7573075709654,3732384
2025-01-08 09:27:49.227681,83.85839819072277,85.42656463480947,82.0615596130358,84.40111257971584,1204451
2025-01-09 09:27:49.227682,84.9186080850039,85.35347701648607,84.45635024014712,84.57520671619218,2980290
2025-01-10 09:27:49.227682,84.21344849617626,85.11626923976226,82.53567117348697,83.97719201526046,4424328
2025-01-11 09:27:49.227683,83.87703900439715,85.93159839587588,83.84592303307693,84.16071356833146,1555655
2025-01-12 09:27:49.227684,79.41269092352893,80.98976666159831,79.4594406915421,80.18557573912967,4200352
2025-01-13 09:27:49.227684,80.08937835464025,81.61867868700205,76.78624418365321,79.74623196345465,1403322
2025-01-14 09:27:49.227685,80.50107250828573,81.68869206305186,80.0329704777736,80.46045710647815,4380293
2025-01-15 09:27:49.227686,83.96088197943246,85.07238673851712,81.91958073560711,83.41624519596118,3165160
2025-01-16 09:27:49.227687,82.42003176163787,83.68808434681983,80.52523755645953,82.37970475941388,1377539
2025-01-17 09:27:49.227687,81.46708055426458,81.64611483225326,78.6553226419952,80.76271755362751,1116492
2025-01-18 09:27:49.227688,79.8630171440074,82.6045633873449,78.08025741599769,79.75920346645843,3169392
2025-01-19 09:27:49.227689,81.71188364493335,83.88082508434186,81.56069515960502,81.59000770186258,4472187
2025-01-20 09:27:49.227689,83.00081712649863,82.6678494484813,81.26812599644997,82.24750992118194,1986753
2025-01-21 09:27:49.227690,80.99495524607266,83.7933934413416,79.63485458349373,81.18798951364786,3823099
2025-01-22 09:27:49.227691,81.48255483677586,83.67681797462312,81.95092488244008,82.21452437987458,3370052
2025-01-23 09:27:49.227691,81.46624483119734,85.09233615925294,81.35679868494312,82.40867947857066,3558379
2025-01-24 09:27:49.227692,84.85624397098367,86.74553522747838,84.24636013326234,84.34596945963644,2347098
2025-01-25 09:27:49.227693,83.18248237458866,84.21750378528942,82.70612778041667,82.94186327188173,3232479
2025-01-26 09:27:49.227694,82.69469851488465,82.35394690364654,81.09576915008141,82.2865389786862,3747143
2025-01-27 09:27:49.227694,80.92825099543971,82.30835475057673,81.1041754102927,81.50232267242188,1842981
2025-01-28 09:27:49.227695,77.8480357273312,80.20019542014025,76.87267023137298,78.57529277615765,1165575
2025-01-29 09:27:49.227696,78.19662266162257,81.06796798976524,77.099138422875,79.1675333302868,3090545
2025-01-30 09:27:49.227696,79.39081899225977,80.46330693094619,77.28788377731932,79.68964387464658,2908802
2025-01-31 09:27:49.227697,79.87970616164077,80.11793901014997,79.09942005519707,79.6998707879315,4140597
2025-02-01 09:27:49.227698,79.01518461138066,81.7354872315791,78.728248774404,79.2306965211812,2548075
2025-02-02 09:27:49.227699,76.27490488112784,79.35316157919104,76.08625151607717,76.39995503708037,1493948
2025-02-03 09:27:49.227699,76.36698178053715,77.13573493845772,73.64937364291875,75.55866439154966,4452985
2025-02-04 09:27:49.227700,74.56974629254272,75.38827321604103,72.75380817903542,74.87323535849612,4744085
2025-02-05 09:27:49.227701,73.2966597983725,74.08560279961098,73.17392238557595,73.26868082005288,3326341
2025-02-06 09:27:49.227701,73.51341542220314,73.00128142636326,70.13747265798979,72.94610939672086,3495617
2025-02-07 09:27:49.227702,73.54729667499247,76.49710753003143,73.59829725939551,73.75421111034993,3348203
2025-02-08 09:27:49.227703,77.77075631322674,77.87983616144142,75.90269390686778,77.52658291277099,4033857
2025-02-09 09:27:49.227703,78.60046595592817,79.60528796497744,75.74855698008193,77.87573853843467,3746981
2025-02-10 09:27:49.227705,79.28988056719548,79.21300498194182,75.77793194864195,78.3908393198802,1713936
2025-02-11 09:27:49.227705,77.53609445020594,79.90448149589524,76.09968669195058,78.24194748834786,2560354
2025-02-12 09:27:49.227706,75.25758030807278,76.35866622280538,71.99922080854041,74.40440505774978,1780641
2025-02-13 09:27:49.227707,74.33560989301043,76.84060271797296,73.33302672922292,74.35137730685135,1271830
2025-02-14 09:27:49.227707,73.98832650333131,75.09110154201521,72.02736238549386,74.4718377267334,2554205
2025-02-15 09:27:49.227708,79.31659346418049,79.4313094376794,79.15797741254994,79.39832195170396,3412659
2025-02-16 09:27:49.227709,79.97366517271267,79.42425691234814,76.32915005396013,79.01360002214172,3456839
2025-02-17 09:27:49.227709,79.60193089479468,82.31675063235326,77.97391757834774,79.61669470680894,2704597
2025-02-18 09:27:49.227710,79.20477438797347,82.168941400086,77.09537785751097,79.54727116739845,4321643
2025-02-19 09:27:49.227711,77.47671680079284,79.00215439867031,75.8529602386045,77.20991509215939,4765689
2025-02-20 09:27:49.227711,78.97585195874582,81.29711130249039,77.56482763559985,79.49556072118943,3551331
2025-02-21 09:27:49.227712,80.15115344278031,82.99453681020175,79.42021880375464,80.99942678656298,4127748
2025-02-22 09:27:49.227713,81.83925012447037,83.10760451651942,80.38672211538307,82.58149068064907,3139980
2025-02-23 09:27:49.227713,80.01880744897514,83.50595160883447,80.51782582496782,80.76271577105959,1835036
2025-02-24 09:27:49.227714,82.87210977995638,84.82461596760801,83.3872481409601,83.5683043929318,3369822
2025-02-25 09:27:49.227715,80.04225661264604,81.91401785209572,80.0232925653168,80.76460226734723,4171320
2025-02-26 09:27:49.227715,82.2200659445542,83.49506957079628,81.4596824146082,81.93831645494777,3388278
2025-02-27 09:27:49.227716,85.68298787536602,86.4601256068929,83.70387700679113,86.31922770656773,3883791
2025-02-28 09:27:49.227717,84.02948962295407,84.83700516257458,83.68051309423221,84.33815505630635,2280617
2025-03-01 09:27:49.227717,83.99913641691282,85.41966044637991,80.27796382964341,83.2055595971008,4496605
2025-03-02 09:27:49.227718,83.35278560780182,83.65325833105146,82.39417495196275,83.40486232727608,1754296
2025-03-03 09:27:49.227719,82.73302649608573,84.20736734744284,81.85155727197758,82.39791101904368,3222134
2025-03-04 09:27:49.227720,78.64122389931467,80.03263148595536,76.92748863548397,79.29658415691141,2305487
2025-03-05 09:27:49.227720,78.81828814414081,80.60159694864939,77.45758678002083,79.43371010652346,2117195
2025-03-06 09:27:49.227721,76.39083991160422,78.17518388938336,75.81451552971184,77.30910267907126,4830416
2025-03-07 09:27:49.227722,77.59415766648594,79.32330568973646,76.59019688752872,78.25628754034162,1308623
2025-03-08 09:27:49.227722,75.97461974993793,78.57457678742675,74.25983373705722,76.41743907187401,4647371
2025-03-09 09:27:49.227723,78.87132885046259,80.40867302877862,78.83194365791519,79.51730788190909,4296903
2025-03-10 09:27:49.227724,77.12820636475074,79.65001521812731,74.9617995490664,77.95080129723662,3268115
2025-03-11 09:27:49.227724,76.54795000702647,78.73482947142256,74.38229877838492,77.30667826482527,2190402
2025-03-12 09:27:49.227725,78.85527023563006,80.92472619565255,76.9827356405238,78.93371269956461,2803919
2025-03-13 09:27:49.227726,75.88465150350828,79.28247328467097,75.87335671390926,76.47198406669669,3965021
2025-03-14 09:27:49.227726,76.65544365800109,79.1246202275357,74.88621920861107,76.92690393590495,2147116
2025-03-15 09:27:49.227727,79.54802398617952,80.18601058024208,79.32459421753228,79.54118944446981,3956566
2025-03-16 09:27:49.227728,76.70701263260608,76.4197723805312,76.23426546872993,76.32622297534735,4772763
2025-03-17 09:27:49.227728,75.77411497209415,77.48228282531143,75.92244202687831,76.69549069241195,3284146
2025-03-18 09:27:49.227729,77.81407707872688,79.00049007300957,75.82738741069086,77.2152562809088,1310375
2025-03-19 09:27:49.227730,79.03470280344524,78.93317946491617,76.17408450823828,78.77890202446342,3126453
2025-03-20 09:27:49.227730,75.468518666605,77.79409934431096,74.12349339340832,76.30500060270725,2271300
2025-03-21 09:27:49.227731,74.41124462475226,75.45461592328937,71.43596781293876,73.6640873765387,4659731
2025-03-22 09:27:49.227732,75.54971530883613,75.71070218022338,73.43149050442827,74.7079705077725,2044327
2025-03-23 09:27:49.227732,74.4240957739486,77.61467646547634,74.26413487659798,75.30193985423887,1193783
2025-03-24 09:27:49.227733,75.35668085122504,76.12272031433194,74.68980926597682,75.80292555493062,4842411
2025-03-25 09:27:49.227734,77.10822453351071,76.721235319132,73.53287328271641,76.49582197392458,3115904
2025-03-26 09:27:49.227734,75.6322919115349,77.3203387993784,75.01544495653015,75.1357725307676,2015416
2025-03-27 09:27:49.227736,74.96932196380236,77.0867538737082,72.99918543672226,75.60027992508961,3834717
2025-03-28 09:27:49.227737,75.60512351836039,78.25163206097018,74.45039864596978,76.18642487168697,2933460
2025-03-29 09:27:49.227737,74.498666241217,76.06220405144546,73.44187577806547,74.75772203563423,1668755
2025-03-30 09:27:49.227738,78.45831702830579,79.22847715764107,76.31349807667833,78.48927105792374,3314181
2025-03-31 09:27:49.227739,79.67344644280791,81.89424385276992,77.97693007547322,79.43693689974732,1907669
2025-04-01 09:27:49.227739,76.79215718448158,79.45257754224897,74.43406019109705,77.05432990534203,2104849
2025-04-02 09:27:49.227740,78.29250655487598,80.45152653517297,75.66533153057591,78.36743712260969,4404231
2025-04-03 09:27:49.227741,76.91301565842257,77.23450919384494,75.15291100153468,76.41807378215505,2664742
2025-04-04 09:27:49.227741,77.06560939542115,79.7629349902472,77.16175959793479,77.99224298963995,2839903
2025-04-05 09:27:49.227742,79.8143080363428,81.39235583847484,78.53238316187466,80.30943414765476,4265696
2025-04-06 09:27:49.227743,79.09476868272044,78.94281573093124,75.93097947410126,78.66806951095134,1377844
2025-04-07 09:27:49.227743,81.38523544481438,83.34676249582672,79.962835202423,80.59482176943999,4746575
2025-04-08 09:27:49.227744,81.44373850754432,81.83083951606987,79.55148387262254,81.42038362331299,1010699
2025-04-09 09:27:49.227745,83.1287309138326,85.91521600476437,81.16982328302441,83.06450394330197,4341861
2025-04-10 09:27:49.227745,86.07243393128942,88.19610722748374,84.65875084136403,86.85808990860987,1534003
2025-04-11 09:27:49.227746,86.26213841025104,86.92271246311998,85.97261062122234,86.36731367660413,4164897
2025-04-12 09:27:49.227747,84.92507588079918,86.48554419002421,82.71236645384288,84.85984134788914,3615804
2025-04-13 09:27:49.227747,82.56575349590756,85.69964999626733,80.35371492664117,83.0808124886381,1118413
2025-04-14 09:27:49.227748,80.98767838060598,83.6458665779359,80.9101425920965,81.44919191870723,2982243
2025-04-15 09:27:49.227749,81.04955682608826,83.71467194346337,80.5823585251074,81.29498849987903,2692128
2025-04-16 09:27:49.227750,81.01743484506777,83.95364254964447,79.0631071673874,81.97729244951232,4413654
2025-04-17 09:27:49.227750,82.17483237933871,84.60750374172592,81.98774319004389,82.53067404817236,2792113
2025-04-18 09:27:49.227751,83.6079365602375,86.73262750094037,81.62188526613568,84.18504054624441,4668716
2025-04-19 09:27:49.227752,83.86603903435605,84.96004835657777,82.73421076065611,84.21104433000022,4270209
2025-04-20 09:27:49.227752,86.35763674795335,88.58638737524427,86.37641926110531,87.11811248431485,1215400
2025-04-21 09:27:49.227753,87.36985337931873,87.25242714329774,83.9765491140214,86.58879881783893,4129684
2025-04-22 09:27:49.227754,92.21632205812628,94.99214117500811,90.69322138601018,92.02913715101818,3657025
2025-04-23 09:27:49.227754,93.63867648483718,96.11264986560803,91.73601978475912,93.2804718465482,2865690
2025-04-24 09:27:49.227755,92.1444992109303,91.68443716782114,90.48845662551633,91.56615673371563,4324664
2025-04-25 09:27:49.227756,89.42125613545151,91.54109725514047,87.64551918328863,89.4243717375934,1392136
2025-04-26 09:27:49.227756,89.56315714425463,93.16506152032677,89.89874495032471,90.38931656807978,4594058
2025-04-27 09:27:49.227757,90.01660408106517,90.48411703281008,88.7691463874728,89.94239099742808,1389954
2025-04-28 09:27:49.227758,91.54407422165401,93.07422767727014,88.4621550186064,91.37039198561226,3135219
2025-04-29 09:27:49.227758,92.807746183128,95.06333212752347,91.54246693665596,92.31686723475934,2746621
2025-04-30 09:27:49.227759,92.03452850190496,92.273047345203,90.20099941582171,92.1712094094456,4923350
2025-05-01 09:27:49.227760,89.73278257889991,92.56988277504931,89.5020517806347,90.47762197330879,1018073
2025-05-02 09:27:49.227760,87.01547933553451,88.3399745460547,85.12750814687725,87.44792752393705,1036035
2025-05-03 09:27:49.227761,86.28106221260029,89.3280862059326,86.16227663764796,86.55489761980301,2244625
2025-05-04 09:27:49.227762,88.55952969111317,91.18086994394606,85.35823207321432,88.26769520844996,1233782
2025-05-05 09:27:49.227762,88.8374393060482,91.52868216405068,87.33451407255946,88.69588269671037,3711813
2025-05-06 09:27:49.227763,85.91659859108209,87.62704778925878,85.496253749247,86.2044051392864,2918370
2025-05-07 09:27:49.227764,87.52379748857471,89.1368949439567,86.33027674899873,86.55076699098876,1614805
2025-05-08 09:27:49.227764,87.53295138916022,89.85504994605165,86.81212803518382,87.32140175044644,4735466
2025-05-09 09:27:49.227765,85.02814046151616,86.51098829777395,83.99436503237612,85.55368687804418,2583246
2025-05-10 09:27:49.227766,85.06470203517604,88.34788351238726,84.85012756064137,85.86113708993523,1726331
2025-05-11 09:27:49.227766,85.28327280519588,86.0885774309737,83.4909044291794,85.97755452682722,4603556
2025-05-12 09:27:49.227767,83.183529387935,85.48042356661213,82.39895136018056,83.69161393116597,2794291
2025-05-13 09:27:49.227768,83.72855139838165,85.09721516372565,83.66104583409965,84.40718865186254,3159081
2025-05-14 09:27:49.227768,84.90189175270163,85.89045836193085,83.67732274478692,85.52875770459902,1757771
2025-05-15 09:27:49.227769,87.26505052833727,87.9257197958372,85.57452854029323,87.69486019094957,4898606
2025-05-16 09:27:49.227770,89.14921148560889,91.8913306226538,89.30133857131652,89.80246429501938,3982448
2025-05-17 09:27:49.227770,87.84065640835804,88.0667504504094,86.54426791024025,87.0471255591052,1667689
2025-05-18 09:27:49.227771,84.33194297059823,87.34577579386124,85.06146119847432,85.17147547927495,3878117
2025-05-19 09:27:49.227772,86.25056879283278,86.39761503608909,83.99233996849534,86.20154601369227,1287313
2025-05-20 09:27:49.227772,87.049911569496,88.1749889290085,85.23770433265126,87.22911791551668,1087468
2025-05-21 09:27:49.227773,89.22397052194599,89.87768716525478,86.83532066087933,88.25921328812878,4180322
2025-05-22 09:27:49.227774,95.18875407377432,98.33684576395511,93.43216492253062,95.96467626943821,3043037
2025-05-23 09:27:49.227774,96.90216848891603,98.06271479962076,94.6894468319744,97.10645729082455,1191703
2025-05-24 09:27:49.227775,100.31652943773649,101.25526270049679,97.6215254779955,99.37758857118575,2093609
2025-05-25 09:27:49.227776,102.01660634996011,103.94352534288072,98.68077825663238,101.28559209817216,4733149
2025-05-26 09:27:49.227776,103.22251874268231,104.43596416533066,101.97085097067345,102.58837460078375,4087821
2025-05-27 09:27:49.227777,101.47364176559293,102.65671453576395,101.62207725330987,101.95783611150306,2122437
2025-05-28 09:27:49.227778,102.81754972726972,103.5489768971592,102.66652571793863,103.4757745524896,3804802
2025-05-29 09:27:49.227778,102.26741056326333,104.54042074511725,101.75886355514652,101.93012412341446,1293894
2025-05-30 09:27:49.227779,102.31523888818961,101.52029514248561,99.86297832593135,101.45648690993444,2613325
2025-05-31 09:27:49.227780,100.5992856003041,103.10986483232884,97.67594273739135,100.48575981427624,4612744
2025-06-01 09:27:49.227780,100.79273347198868,102.23631949513052,100.53147747104335,100.64950809304888,2126798
2025-06-02 09:27:49.227781,104.83878341371647,108.09602832193458,104.91249548436582,105.2788252263959,3733460
2025-06-03 09:27:49.227782,102.08328070759627,103.9406445485334,100.1876977563621,101.5442948412124,2859234
2025-06-04 09:27:49.227782,102.29090271907647,105.91061755356144,100.11519016937771,102.91681522196143,3890305
2025-06-05 09:27:49.227783,99.33874195239062,100.74351892593725,98.74291516465188,99.69138347958213,3022234
2025-06-06 09:27:49.227784,98.59839262523609,101.04908461479664,97.22581532193809,98.74751974800326,3642049
2025-06-07 09:27:49.227784,100.9406416993069,102.13121368276572,100.80070236478682,100.92542094193799,2703377
2025-06-08 09:27:49.227785,100.53880044495908,102.49360784104064,100.60895137724265,101.05398098012891,2252557
2025-06-09 09:27:49.227786,98.1281650737487,100.78100781392541,95.93860105539376,98.8984914242703,1104211
2025-06-10 09:27:49.227786,97.68912409063363,100.08891534830938,94.57252791644223,97.46788400575036,4332049
2025-06-11 09:27:49.227787,98.40434061010022,101.7793299112176,98.81225956081649,98.82707950361971,2490687
2025-06-12 09:27:49.227788,97.52882268303065,99.671166481779,94.51091088391571,97.36634624018544,1487689
2025-06-13 09:27:49.227788,97.1079888498978,99.05256376585139,95.88190360590289,97.79926341934939,1923160
2025-06-14 09:27:49.227789,97.85268730286666,99.15447810598823,95.28665221559694,97.89040709915702,3958104
2025-06-15 09:27:49.227790,96.65238526904857,98.79995330871206,95.2229868370438,96.58720640394539,4602684
2025-06-16 09:27:49.227791,99.97874165624089,101.59142601990094,99.32830649685829,100.87509458259603,3947893
2025-06-17 09:27:49.227791,101.81614118361989,102.47435496662624,100.6763928864613,102.14293262723206,2078560
2025-06-18 09:27:49.227792,97.36147680779479,99.15651392683917,96.09205468127853,98.09264745391684,4788963
2025-06-19 09:27:49.227793,97.59230602440122,99.32727305841794,98.04660231918676,98.4655560834557,4874910
2025-06-20 09:27:49.227794,98.12190361869881,98.03090751528688,97.05206238430088,97.14198315391891,4151629
2025-06-21 09:27:49.227795,98.4915575134608,99.5476730766611,97.92305999873778,98.84684982351136,3259776
2025-06-22 09:27:49.227795,97.88155723835523,97.38808791555505,95.14776605843602,97.26180834664596,4368045
2025-06-23 09:27:49.227796,96.5416167732397,97.08595726791242,96.42677510734333,97.03233546371217,4438927
2025-06-24 09:27:49.227797,98.40531546612095,101.00547719088118,96.02201272169833,98.04231002167309,1693045
2025-06-25 09:27:49.227797,100.2942761297927,101.05713981122092,96.86408427169152,99.77382041001333,1991469
2025-06-26 09:27:49.227798,97.56450507711747,98.52620753738083,97.09152544853353,97.37322759590178,1145788
2025-06-27 09:27:49.227799,96.64737750132021,98.7431669722991,94.6864187695445,96.70422512421989,1638387
2025-06-28 09:27:49.227799,95.57801633019251,96.40909616549317,94.42308384398426,95.75433450189797,3632578
2025-06-29 09:27:49.227800,94.14541256983654,97.29755958860123,91.84324927361803,94.44767603675055,3787810
2025-06-30 09:27:49.227801,98.83764280580839,100.33761956055939,97.44713514897059,97.97858451731274,1968616
2025-07-01 09:27:49.227801,99.4497867548101,99.05678094617143,96.71067008255615,98.78854793923465,1023429
2025-07-02 09:27:49.227802,97.19683385189758,97.51952235791934,93.75243416162023,96.26678003056456,4720216
2025-07-03 09:27:49.227803,97.3510983716452,100.73985884736061,95.26866126625204,98.10250392467411,2250956
2025-07-04 09:27:49.227803,102.80855126910667,105.18101238557361,100.29707223383045,102.34681631869938,2490036
2025-07-05 09:27:49.227804,105.28842775344376,105.81395137355129,102.9202225477764,104.41174683980168,3869729
2025-07-06 09:27:49.227805,100.73547304022497,103.21324107552577,99.51946518729001,101.37300690789365,4390855
2025-07-07 09:27:49.227805,99.53753129689471,100.90564060043738,97.797823808725,100.40453876216115,3984852
2025-07-08 09:27:49.227806,103.42060235911453,105.91186693894534,101.22653182061792,102.9383610605344,2809377
2025-07-09 09:27:49.227807,101.67196835565667,102.21803723344718,101.43186095020634,101.52302212929685,2065923
2025-07-10 09:27:49.227807,103.09431853910584,105.23885630799468,99.61781489906836,102.4106609855893,2720856
2025-07-11 09:27:49.227808,103.23947384570056,105.90886903942508,101.8913488393533,103.95992909244798,1556110
2025-07-12 09:27:49.227809,102.69660277301159,103.9292785339284,100.07652799196008,102.10606814929181,1964163
2025-07-13 09:27:49.227809,101.3902720772637,103.52508297021774,101.33999197997507,101.98701743716822,4710124
2025-07-14 09:27:49.227810,94.83179464276148,96.19649219218336,93.5278263463321,95.50448275703008,4012539
2025-07-15 09:27:49.227811,92.78423907022348,93.98529157037801,92.27411425739902,93.45570747436149,2530891
2025-07-16 09:27:49.227811,93.57972061203793,93.61202979878568,90.99687224045068,92.95057117157516,1007967
2025-07-17 09:27:49.227812,90.78539924903787,91.01431959407823,90.1352257167215,90.45500480764547,4681887
2025-07-18 09:27:49.227813,93.76595826504698,96.05858083620899,91.74629150169963,93.71982741550873,3322523
2025-07-19 09:27:49.227813,90.57720562783447,91.90992043708766,87.86130348227547,90.85954465958747,2257100
